,Review ratings,Review title,Review
328,4,Pirated!,  I received a pirated copy.. Pages and print quality is cheapest. 4 stars for content.
329,1,Please do not order Hardcover version,  Received a paper back version when a hard cover version was ordered and payment for hard cover version was made the price difference is about Rs.100
330,3,X-Ray not enabled,"  The description says X-Ray enabled. However, I couldn't find X-Ray enabled in the document. The book is no doubt the best C Reference but my review is for the Kindle format"
331,4,Four Stars,  A great book for C programming language.
332,5,Best for those who at least knw basics of C,  Not for those who dont knw anything about c.Best for those who at least knw basics of C.
333,5,review page quality,  Pages quality is very poor. Seems pirated one. But no question for study material.
334,5,Best for the price,"  Page is not that good. About book, it's new level of learning c language."
335,1,Fake publications book.,  This is not the original book. This book is pirated version of the real pearson book. There is no logo sticker of pearson and printing appears to just like xerox.
336,5,best book for C programming,  Best book to prepare for programming knowledge but u have to have some knowledge about the language u are reading ... If u have less time and need more deep concepts then go for it
337,1,Wrong book delivered,  Wrong book delivered.
338,4,Good Book...,  The book is good as expected but the quality of printed text isn't what I expected. But the contents of book is best...  A must have book if u want to perfect your c language
339,4,Four Stars,  Good book and prompt service
340,4,Four Stars,  nice
341,2,BAD PRINTING QULITY.. VERY VERY BADDDD...,  the book is good of concepts..but the matter is very short. key points are given. this is not suitable for beginers. and not well understood to new readers. but any way go for itttt... this is fully print out copyyyy...
342,4,good book for those who has the average knowledge of programming,"  Don't buy this if you are a beginner in programming or computer science.  The flow of the book is not suited for a novice, but ideal for intermediates. for average peoples this book is going to help a lot in learning to think in C, and if you want to go deeper, well there is no dearth of material, and nothing is sufficient.The explanation is good, but you need to be good at English to understand it. If you already know C and then read this book again, you will understand a lot better."
343,3,Three Stars,"  The book is great, but the print quality of this book is quite ordinary ."
344,3,Three Stars,  Not Bad.
345,3,Three Stars,  Printing quality is low.
346,1,One Star,  MRP is only 95Rs but their price is 99Rs.
347,3,Not for begineers,  Can't understand
348,5,Five Stars,  Very good book.
349,5,Five Stars,  Nice.
350,2,This book is for the people who already know the ...,  This book is for the people who already know the basics of c if u are a beginner to c then dont purchase.
351,2,Pathetic Service,"  I shall never buy anything from amazon due to its worst customer service,Compare yourself with Flipkart which a lot lot better....."
352,1,Paper Quality is worst.,  If you're new to C then just don't buy it. It is very hard to understand.Paper Quality is worst.
353,5,Pinnacle of IT books,"  I don't believe a review is needed. Just buy it. I work on *nix servers, and still I read it time to time just because it is THE book. This book is like a classic tom and Jerry episode you watch regardless of your age just because how good it is. I've never seens such a concise ,yet detailed book  ever."
354,3,Very slim C book,  It covers only basic concept and hard to understand.Sample programs are difficult to understand beginners.May you must refer another book for deep c prgramming knowledge.
355,5,The book is good.. The packaging is also good,  The book is good..  The packaging is also good!!!
356,5,Best book for those who has the basics of programming,"  If you don't know anything about computer programming don't buy this book. On the contrary if you know a lot about c, still you don't buy this book. But if you are in between, definitely go for this one as this will pull you to higher levels. The flow of the book is not suited for a novice, but ideal for intermediates. The best thing is the first chapter itself gives the total taste of c. Ideal for reviewing key concepts. And  above all, it is good to look at C language from its inventors perspective..I strongly recommend it.."
357,1,"Don't buy it, it is not a beginner friendly book.",  Don't buy this book it is not something that is written for programmers I bought this book and it is still like new sitting on my desk I am not able to understand a single thing vividly related to exercises or chapters its just a lame book for beginners. It is for those who have very strong background in programming.
358,5,Not for beginners but awesome,"  Don't buy it if you are a beginner otherwise you will not even get a word out of it . Recommended if you want to improve your C programming.For beginners I will recommend ""LET US C""."
359,5,What to say the book written by the author is ...,"  What to say the book written by the author is the inventor of the C language. This book throws light on unknown deeper parts. Those who wanted to learn C, this book should be covered otherwise they miss the important parts where the others cannot mention."
360,5,Overall awesome,  That's the best book you will need to learn about c language by ANSI c and co written by Denis Retchie
361,5,Best book for intro,  This is on eof the best books for those seeking an introduction to C
362,3,overprinting,  two of the pages are overprinted ..... confused if i should replace it or not ... as the replaced one can also have the same defect
363,1,One Star,  okay
364,5,Definitely not a piece of cake for beginners but definitely excellent for indepth knowledge,  The mother of all C book. Definitely not a piece of cake for beginners but definitely excellent for indepth knowledge.
365,3,Very basic,  Good book
366,5,Five Stars,"  Great book.....Note: ""not for beginners""Fast delivery from amazon..."
367,5,It is the LOW PRICE EDITION you receive not the one in the screenshot.,"  The book is absolutely fabulous.But I want to warn the buyer before buying the book, You receive the BLUE covered Low Price Edition of Pearson, not the one shown in the screenshot"
368,5,Five Stars,  A must read for programmers
369,5,Hearing Bible from the gods themselves.,  Each line of the book is thought provoking unlike the other cliched books on C.This is a definite buy and deserves a read.
370,1,The,  I can not received it
371,5,Five Stars,  Sooner book
372,4,Four Stars,  Good book
373,5,Five Stars,  amazing book
374,4,Four Stars,  Does it only contains programs..?
375,5,Five Stars,  good product fo
376,5,The best you can get ...!!,  It's better with it's content and price .
377,5,🔥🤞✌️,  Amazing
378,5,Jiosjdj,  Basic
379,5,Nice,  Good book to read
380,5,Good,  Good
381,5,Excellent.,  Awesome.
382,5,This is not a book for beginners,  This is not a beginner book. Even in the preface its said by the authors that this book is to followed by only those who already know a programming language.
383,5,"Beautifully concise, informative description of the C programming language.","  I was handed this book (ok - then I had to get my mother to pay for it) back in 1981 when I was first exposed to UNIX and computers in my one-of-a-kind high school in Massachusetts. Previously I had been learning logo  but I really wanted to know how computers work and the C/UNIX combination is a really good way to go about it.I am rereading the book now because I just bought it for my daughter who just completed her first year of programming classes for college in the States using C++ (amazingly enough) but who will be learning C next year so she can ""learn how computers actually work"".It's hard to overstate just how good this book is. It's written by computer scientists who also grok programming, by one of the creators of the language itself. It contains countless useful bits of information you can use as a reference the rest of your life. I used to interview supposed C programmers by asking them the simple question: ""Do you know how to implement strcmp or strcpy"" and if they had ever read this book, the answer would always be yes. And if you do know how those are implemented, you are well on your way to understanding how computers do what they do, how amazing it all is.From 35+ years ago I can remember that from this book you will learn how strcmp works, how to write a simple memory allocator, how to implement printf, a beautifully simple implementation of quick sort, and how to write the stdio library, and many others. These things have all helped me be a better than average programmer with a lower average IQ than many of the people I have worked with in Silicon Valley over the years.It is a beautiful example of concise, accurate writing.And for me it also brings back incredibly fond memories of my high school years and the excitement that has continued ever since."
384,5,Definitely Recommend don't be fooled by age of the book.,"  As someone reading through this the first time it really is amazing despite the fact it was printed years ago my skill has already started increasing. The book shows you really helpful things and tips and tricks that online tutorials miss out (Not surprising since this is from the creators of the language themselves)  it is much more detailed and gives you much more useful information and functions than you'll find online, and it also give you understanding and logic behind it and explains why you do some stuff and not others. The Language used in this book is intermediate so it's not dumbed down, meaning It will not teach you programming absolutely from 0% Scratch you need to have some familiarity with the terms and ideas like Variables, Strings, Functions, Compilers all the basic things. Any basic familiarity understanding or experience in other basic languages will do like Python, Java, Lua or whatever. Other than that you should be alright and the book explains the more complex concepts and gradually you'll gain the skills needed to write more complex programs.If you want to be an expert I'd definitely recommend this book. This book also gives example programs and tutorials and explains every line it writes, but don't over explain it, as in they come back to some things later on in the book as not to distract from the main thing being taught at the point you are at. This book also tries not to do too much hand holding and gives you exercises to write programs for yourself and lets you figure out some stuff by yourself as it acknowledges that the best way to learn to program is to actually do it rather than just read about it. I haven't ran into any compatibility issues yet meaning that none of the things the books have taught me so far hasn't worked because of the age of the book, all the things I've learnt so far you are still able to apply when coding without running into errors when compiling and running, if you do they're usually minor and can be fixed with a quick google search but its rare when you do. Anyhow this book has a nice clear contents page and references to things like useful libraries and functions you can include when coding, so you can find the section relevant to you if you wish.This book also has a lot of content to cover so you'll always be learning new things and getting better, it starts of with a nice tutorial introduction to ease you in. Other books I've read on C are usually very very basic and underwhelming and you end up already knowing like 90% of the things taught, whereas this book actually shows you everything. Although don't expect it to constantly hold your hand. If you have a drive for learning and you're determined to write programs this book is definitely for you if you're lazy and want a (Learn programming language in 24hrs or 7days) guide and shortcuts this isn't for you, neither is that even realistic.I'm definitely gonna stick with this book!"
385,2,Print on Demand Disaster,"  This book, and I mean the content, is indeed one of a kind material.And that's the only reason I gave it only 2 stars and not only one star.Because this 'modern-day' product, or should I probably say by-product of print-on-demand stuff is of the worst print quality you pay at a not so cheap price here in the kingdom of ecommerce.Not even close to the original print quality of the 70s and 80s, let alone compete with the back-in-the-days quality of print.I am willing to bet that the only happy people who are happy with this cr..p print quality are the ones making a killer profit from the sale of this otherwise great book on the C programming language, because buyers of this day and age of print on demand are certainly not happy at the overpriced bad quality print.What a shame and a disgrace to the work of the creator of the C language itself..Have to return this and would not recommend anyone buy it, and not  because of the content of the book but because of the utterly disgusting print quality.You would be far better to print this from a pdf version of the original book.If you are the type of person who enjoys only high quality print and content of the book, I strongly suggest you stay away and clear of this poor print quality version.Even if you buy this out of amazon, and you see the logo of the two companies making a killer profit out of this horrible quality print, it means you are not better off .. and better double check before you throw the money at it and be royally disappointed.To add insult to this drama the package this book came with was wide open.What a shame that greed of ecommerce had to destroy such great computing books and other books."
386,4,... that such an outdated book might not be a good introduction to C,"  If you're worried that such an outdated book might not be a good introduction to C.. think again. This book isn't for people new to programming, just new to C, but this is an exciting relic even for modern day programmers. If you've ever used linux and specifically the linux terminal, you'll be pleasantly surprised to find that you'll be reimplementing some of the tools you may already be familiar with in linux. The guys that brought you the C language and the Unix operating system provide a thorough introduction to C as it was when it became the language of choice for operating systems and given how little C truly has changed in the past few decades, you'll manage to follow the examples with ease.This is a good book if you're interested in C, and a great book if you combine that with a strong interest in Linux. Otherwise, you might look elsewhere for a more modern approach to C programming. You won't find much guidance in the way of developing large software projects in C, but playing around and implementing command line tools is all here."
387,5,Useful readable standard,"  My son is currently learning to program in C. I think this book is a must for a student, as it can act as a reference when internet blogs give different advise on how to do something. As anyone who has worked professionally with C will know, some programmers will insist that the way they style their code (eg the placing of squiggly brackets and spacing) is the best way. If one uses the layout in this book, most programmers will accepted it as a reasonable layout, and as a well known standard style."
388,5,A seminal work.,"  I've been meaning to buy this book for decades. I've always had one available at work but now I have retired, I need my own copy. There is no more authentic and comprehensive text on the C language than K&R.Unlike the equivalent C++ book, this one is clear and a pleasure to read.If you program in C, you need this book on your bookshelf."
389,5,The clearest programming book ever,"  First class introduction to C, written with great clarity and brevity.  I'd forgotten how good it was until I wanted to brush up my C skills recently.  Best of all, it's not an O'Reilly-style 700 page tome, but a concise, useable book.I wish I'd never binned my original copy"
390,5,"Easy to read, very instructive!",  It really helped me to understand the fundamentals of the C language (my background is python)! The only thing I would change is to include in future editions the 'int' before the main() in the examples. Really strange that the authors didn't include it but if you try to run the examples without it you get an error.
391,3,A must have for any C programmer,"  Let's face it, if you program C you need this book on your desk at all times. It's a great concise reference of the language. However, if you're buying this book to learn C then you should probably buy another book. However, I would still recommend this because you're going to need it someday."
392,5,an absolute must for C programmers,"  The original book by the people who wrote the language. If you want to understand the language, especially the way you should think about using it, then you must read this book. I'm a professional technical author. I was once asked to rewrite this book. The only areas I could improve upon were offering an analogy that you can think of ""L values"" as the memory Locations, and ""R values"" as the Real values that are stored in the L value locations. (An explanation that should be clear when you read the section on Pointers. -- This is an absolute must have book for anyone learning or programming in C."
393,5,The Bible for the best programming language.,  Bought the Kindle version to revisit a pure language after having to endure the awful c++ until I retired. This is a book no computer programmer should be without.
394,5,THE Classic!,"  K&R is THE original Programming 'bible' of the PC/Unix age IMO.Dated? Maybe!The best C Programming tutorial? Maybe / Maybe not!A Classic IT book? Certainly!Should it be in your Programming book collection? DEFINITELY!I believe that NO professional Windows / Unix / Web programmer should be without a copy of this book (or, i believe, a passing knowledge of C) if only to realise what you owe these two guys as far modern programming Languages like Java, C++ and C#, and your career are concerned!OK, I admit it, I'm a fan!"
395,5,The first book to get when learning C,  This is the bible when it comes to learning C.  Short but packed with information and some useful algorithms.  I have a copy I bought 30 years ago and I still use it.
396,5,A thorough introduction (and reference) to the C programming language,"  This is, as of 2014, over 25 years old (and over 35 years old if you count its first edition), but there is still no better reference guide to C than this book. It is written in a clear and concise way, covers everything you should ever need to know and goes into just the right level of detail to make it by far the absolute best book available on C (with the obvious exceptions of the changes made in C99 and C11, but that can be attributed to its age and not the quality of this book).Would I recommend this book to someone just starting out to learn the basics off programming? Probably not; the book makes no point in hiding that readers should at least know the basic fundamentals of programming before attempting to read this book, and for those readers I would recommend ""C All-In-One Desk Reference for Dummies"", another truly excellent book on C. But, even for novice readers, it is still significantly better than the majority of other books available, and for slightly more advanced readers completely unbeatable.There's a reason this book served as the absolute standard on C for many years - the late Dennis Ritchie wrote the language in the first place, not just this book, and I wholeheartedly believe he left behind one of the greatest legacies in Computer Science. If you don't already own this, I can't recommend it highly enough."
397,5,"Well written  , easy to follow .","  I know this is a known as a classic ,  it's a reputation  well earned .It won't dummy guide you though , you will need to think and ask yourself  what is the code  actually saying at this line?, . Don't skim over any line  of code and assume you know what is happening . Knowing  what every command and statement means  in every line means you are learning c."
398,5,The essential book about C.,  This is surely the classic C book. I bought this one because I lent my original copy to someone else and they liked it so much that I didn't get it back!In 260 pages the authors explain exactly how C can be used to write powerful but compact programs in a language in which it is possible to do literally anything.The fact that the book is relatively brief is a huge advantage and is a pleasant change from the enormous volumes currently on offer about C++.I recommend this book to anyone learning C.
399,5,The definitive C book,  The book I remember reading when I first got in to programming - I have the paper copy bet wanted the kindle version.
400,5,Excelent book for introducing C,"  The C Programming Language is well known book for learning C. Not much can I say, beside the repeated praises. The book is an excelent introdutory book, the authors guide you through the C language in a consistent manner, from the basics (e.g., loop control, function definition, etc) trhough more advanced subjects (pointer manipulation, structure definition, etc).Throughout the book the authors take care of giving good advices in specific subjects, to prevent you from doing some well known mistakes in the future, which says much about the care the authors gave while writing an introductory book.Full of good examples, examples that are simple of understanding in nature, but not simplified (stupified) to the extent of not giving any learning base.Also, in general, the exercices are challenging and well thought.So I would recommend this book anytime for anyone trying to learn C, and trying to learn it WELL and with a strong/good foundation base."
401,5,I am so satisfied with this purchase,  I bought the Kindle edition.It is the one I used almost 30 years ago to learn programming in C. It was the bible of C Programmers then. Still is the best written by the person who invented the language. Still enjoy reading it.
402,5,Good book.,  Good book and quality
403,5,A must have for all C programmers.,  The way concepts are described here in precise language; it really solidifies core concepts.
404,5,*The* definitive guide to C.,"  Quality: Some markings in pencil and some highlightings in yellow pen, they seem to stop halfway through the book.I recommend this book to _anyone_ who wants to learn C.It's the most clear, concise (about 1/2 an inch to an inch thick) guide to C, but don't let its size concern you,it covers *everything*, even the `##` directive, which at the time of writing, cannot be found via google.The index is one of the best I've seen, the appendicies have a reference of the syntax for people who write compilers,and also has a complete review of the standard library.Everybody, beginner or expert, should have this book on their shelves.- @Gallefray"
405,4,Purchase replacement as I lost the first. It's a ...,"  Purchase replacement as I lost the first. It's a book by the creator of the C language and, therefore, a must. Personal opinion.However,  I do have a considerable collection of C and C++ books.That's the beauty of Amazon, you can purchase a whole library of books without it costing you the earth."
406,4,Well Regarded Classic Text,"  Still the best book on C from the days of C90. Just wish the authors had found the time to update it for C99/11, sadly I don't think it will happen now.You must own this book in order to be taken seriously as a C programmer."
407,1,Boring,  So much basic boring stuff in this book every one already knows...
408,5,"If you still use C, this is the book for you","  If you want to learn C and you know why you have selected C as your programming language then this is the book for you. It is NOT an introductory book to programming, one should be familiar with basic programming concepts. If you have time DON'T BUY the answer book to get the most out of it. And if you haven't read this book already, don't use it as a reference only, read from the 1st page to the last and do as many exercises as you can. Best of Luck.In authors' own words:""The book is not an introductory programming manual; it assumes some familiarity with basic programming concepts like variables, assignment statements, loops, and functions. Nonetheless, a novice programmer should be able to read along and pick up the language, although access to more knowledgeable colleague will help."""
409,5,Best textbook I bought all year,"  This is by far the most useful textbook I bought all year, and far better than the other C book I got.  Short, clear, concise and to the point.  Not the book for you if you want long wordy explanations about everything, but if you want to get lots of info fast and clearly (which also means its not a burden if you want to carry it around) then this is for you."
410,5,One of the best.,  Classic and classy technical read.  Still one of the best programming manuals out there.
411,5,concise examples for what you need and even delves quite nicely into the libraries,"  Everything (and a bit more!) about C you need to know is in this book. Purchased it for reference with a university course, it goes above and beyond to give clear, concise examples for what you need and even delves quite nicely into the libraries."
412,5,You don't know C until you read this.,"  I was under the assumption that I was really good at C programming, until i reluctantly read this book, the initial chapters are easy, but even in the easy chapters you get to learn a few concepts that you didn't know existed.For the seasoned programmer, this book acts as great refresher course, for the beginners, this book should be indispensable if you want to achieve mastery in C."
413,4,This book is quite boring to read,"  Studied C for one module at university. This book is quite boring to read, i feel like i'd struggle if i had no prior knowledge.Otherwise, it's very good and thorough, explaining concepts, providing examples and exercises (solutions i found online).Would recommend."
414,5,Five Stars,"  THE 'C' book............ simple as that really. If you don't have this in your library, you don't have 'C'."
415,3,"Ok, but anachronistic. There are better introductory books to the C programming language.","  I was both pleasantly surprised and let down by this book. On one hand it is written in a light language tone, and is easy to read and understand, contrary to many books on programming, even though it is a somewhat dry subject. But on the other hand it does not address modern software development concerns. It is stuck talking about types of problems that programmer rarely run into anymore. In the end I found other better introductions to the C programming language, e.g. Learn C The Hard Way and Head First C."
416,4,"For learning C, you'll really like this one.","  Teaches you how to think, you must buy this. More of a reference once you get the basics. Very well written and gives you some challenges."
417,5,Five Stars,  About as close to Holy Scripture as a technical book can get. Iconic.
418,4,A Classic,  This is a classic C text. I received a student edition from India with gummed stickers on front and back cover to make it clear that this was the budget edition. It's the words that count and they are well known to be excellent.
419,5,Great Foundation.,"  Really good explanation of the C language, as far as I can see, just beware for the odd thing e.g. Getline s now in the  standard library and so has to be renamed in order for the  code in exercise 1.9 to run. This leads me t believe it may be showing its age. Despite that I would recommend it."
420,5,Terse and brilliant excellence from K&R as we have come to expect ...,"  The bible of C programming, a replacement copy after someone borrowed and lost my previous copy.  Terse and brilliant excellence from K&R as we have come to expect from them."
421,3,"Compact knowledge, difficult to understand","  5 stars if you are smart, 3 stars if you are normal people like me :-(Nevertherless: a classic"
422,5,Good book,  This is a good book for learning programing language
423,5,The best book for learning C,"  I got this some weeks ago while having a programming course at uni. in which we used C. This book covers the things you need to know in order to write programs in C right away, there's some very relevant code examples in the book. Note that the book does not cover the basics of programming. The book contains more syntactic and language specific stuff rather than explaining differend programming paradigms. If you're a complete beginner you should perhaps consider another book."
424,5,great book,  good book teach you a lot of things for beginner
425,4,Good,  Nice book
426,5,Best 'C' book ever,  I first used this book in 1988 and never looked back.  Best 'C' book ever.
427,4,Good book,  Good book
428,5,A must for C,  This is a bible for pure C coding.
429,4,Must have book for most programmers,  It contains mainly the basics and it starts from scratch so I would not recommend it for someone looking for something advanced. Other than that it is well written and gives you a good introduction in C programming
430,5,Five Stars,  The definitive introduction to the core language.
431,4,Four Stars,"  A good book, but it is starting to get outdated."
432,5,Five Stars,  The classical C manual.
433,4,good book,  good
434,5,Five Stars,  A lovely addition to my book collection
435,5,A clasic.,"  The clasic K&R, my first language C book, 30 years ago. I by for souvenir."
436,5,Five Stars,"  This is a great book for anyone that is learning C, from beginners to more advanced students."
437,5,Best book for c,"  So I began learning c at uni and was struggling after coming from Java . However, this book is just golden. It explains it so simply and easily that you can't not learn c after it. It is the book for c. I promise."
438,5,awesome product,  I advice it as a manual FOR PROGRAMMERS and not for beginners. Good Explanation but (of course) uses a lot of technical words
439,5,Five Stars,  a great book for learning c programming
440,5,brill,  just what i was looking for helps a lot easy reading not for beginners though good buy good price too
441,4,A good book but...,"  This is a very well written and concise book, however it seems to be focused at people with some programming experience, which in conjunction with its slightly dated appearance could be a little off putting for those new to C."
442,5,Five Stars,  Great book.
443,5,Still relevant!,"  I was a bit reluctant at first seeing it's a really OLD book. However, it turned out to be every bit as great as all the reviews I've read before getting it."
444,5,Very good,  🐛🐛🐛🐛
445,5,Top tier,  Superb.
446,5,Programming in C,  After 3 years at university I found this book in the last semester and wished I had found it in the first. Unlike all the other programming books this actually just teaches you what and how the syntax works and is constructed. And it helped me across different languages to as I understood more. This is the bible Fact
447,4,"Clear, concise and to the point, it is ...","  Clear, concise and to the point, it is an authoritative guide to anyone who has basic exposure to programming, I had only previously done basic programming with matlab and can instantly appreciate and understand the format and jargon of the C language"
448,5,My favourite programming book,  The best programming book ever written.
449,5,The Definitive C Book,  The definitive book. A must have.
450,5,Good book,"  Very good book, useful for those who get involved with programming on UNIX style systems."
451,5,The best resource for C Programming,  Concidered to be the bible for C programmers
452,5,The `only' book to learn C from,  The `only' book to learn C from.
453,5,Five Stars,  Thank you
454,5,Still the best C programming introduction,  Masterful. Still the best C programming introduction.
455,5,Great C book!,  Classics - must have it!
456,5,Definitive,"  If you want to lean C, this is the book to buy... period! I found it easy to study and it has a comprehensive reference section. It is well-written and the material is well-explained and easy to assimilate."
457,5,Five Stars,  Very helpful with plenty of examples to try
458,5,Five Stars,"  The classic, a must have."
459,5,must have,"  the item is quite good for what it is made and it lives to its name, easy to use and quite useful. the best book ever."
460,5,Five Stars,  Brilliant book and an excellent reference for anyone interested in learning C.
461,5,Five Stars,  The best C programming book
462,5,"It should be called ""The C bible"" !!!","  Advanced, not for begginers !"
463,4,Nice book,"  This a good book, now I understand the C programming more. I do recommend this book for students who doing programming."
464,5,Five Stars,  Very good book.
465,5,Das Standardwerk zum Erlernen der Programmiersprache C,"  Dies ist kein Buch für blutige Anfänger. Es setzt voraus, dass der Leser mit dem Betriebssystem seines Rechners vertraut ist und grundlegende Kenntnisse in der formalen Logik sowie im Entwurf und Programmieren von Software besitzt.Das Buch ist gut strukturiert. Alle wichtigen Themen werden im ersten Kapitel kurz angerissen, und außer dem Was und Wie wird an vielen Stellen auch das Warum erläutert. In den folgenden Kapiteln werden dann die einzelnen Themenbereiche vertieft. Auf diese Weise kann man schon von Beginn an praktische Übungen durchführen, um ein Gefühl für die Sprache zu bekommen. Das Buch ist gespickt mit vielen praktischen Beispielen und Aufgaben zum  Selberprogramieren.  So wird am Ende jedes Kapitels das Gelernte praktisch angewendet und vertieft. Von Anfang an wird Wert auf das Einhalten von sogenannten ""good practices"" gelegt, so dass sich keine schlechten Gewohnheiten einschleichen. Auch wenn das Buch naturgemäß eher trocken formuliert, ist kommt aufgrund der geringen Redundanz im Text nie Langeweile auf.Der Autor versichert glaubhaft, dass das Buch sich an Anwender und Programmierer wendet, und nicht an Entwickler von Compilern und sonstigen Tools.Eine detaillierte Sprachreferenz bildet den Abschluss.Kurz und gut: eines der besten Bücher zum Erlernen von C überhaupt, eine klare Empfehlung."
466,5,Still the standard text for learning C,  The quality of this book cannot be overstated. Ritchie's concise elucidation is without comparison.
467,5,Absoluter Klassiker,  Ich habe mit der ersten Version (K&R-C) das C-Programmieren gelernt. Dieses Originalbuch ist leider verloren gegangen. Leider gibt es diese Version auch nicht mehr zu kaufen. Aus nostalgischen Gründen habe ich dann wenigstens die ANSI-Version gekauft. Sollte im Regal jedes C-Freaks stehen.Aber Achtung: Zum C-Lernen und insbesondere zum Lernen von C++ gibt es aktuellere Lektüre. Diese Ausgabe hat (nur noch) Nostalgiewert.
468,5,The all time classic,"  I bought this book mainly for geek reasons, mainly to ""own"" my own copy of it.It's dry, it's clean, it's written by one of the founding fathers of Unix and C(Dennis Ritchie) - basically it's an all time classic.For advanced users - it's worth owning a copy in the shelf.For beginners - some reviewers mark it as too rough for a programming basics book, but imo the ""vintage"" style makes it more appealing as it describes the foundamental concepts better.You don't necessarily have to be a C coder or want to become one to get it - its a great overall programming book."
469,5,This seriously lives up to it's praise - Best for intermediate or higher though,"  This is by far the best quality over quantity tech related book I've ever had the pleasure to read yet. Personally I came from a Python background before starting this book, and with it having such clean and easy to write programming style, I was always very intimidated by C, C++, Java, and so on. Well let me tell you this book makes C so much easier and so much less intimidating, it's still a HARD book but it's written and explained so well that with some basic programming knowledge you can learn A LOT from this book.One of my biggest struggles with Python was using it's giant library of pre-built and importable functions that are built into the language. C still has a lot of this built in, but what's different with this particular book is it really TEACHES you how to build functions and programs and breaks down every part and stage of it incredibly well (Seriously, I was blown away by the first chapter of this book which acts as a basic tutorial.)The biggest thing I've taken from starting this book is it's helped me begin to appreciate a language like Python more since it has tons of useful and already built in functions, but going back to an older language like C has opened my eyes up to programming like never before. Using modern languages is ""easier"" to learn, but if you really want to become a better programmer you need to go back to where we came from to how we got here today. Also even though I may not use C very often (I'm studying to become a Sys Admin), I feel like it's very beneficial for me to improve my programming skills as a whole and I feel like working with C so far has made working with Python even easier.In conclusion, I would highly recommend this book for someone wanting to learn C or if you have already learned one language and wanted to possibly challenge yourself by using an older language that may not be quite as elegant looking. Interestingly though, the authors make C seem incredibly clear and readable because it's all explained and written so well that you quickly forget how intimidating the language looks.10/10."
470,5,Libro muy bueno,"  Si bien no es un libro para principiantes (y los autores lo aclaran a leer el prefacio), la verdad está escrito de una forma muy sencilla, clara y directa. A diferencia de otros libros, no profundiza en el lenguaje C, pero me parece que es bueno el uso de este libro, y ya si se quiere profundizar en el tema, sería bueno revisar a otros autores como complemento.Si lo recomiendo."
471,4,Thorough but only a beginner's book if you give it time and dedication,"  I'm learning C basics as a hobby, no hurry, no deadline, but aiming to finish sometime this year (and on track.) I'm learning it to form a base for the languages that have come since, one of which I was planning on learning later. I haven't learned a programming language since Fortran.Since I want to learn fundamentals and have the time, I can go through this book as slowly as I want, take the time to try extra exercises and modifications, and work through all error messages .In that context, this is a great book for learning C. It's probably tougher slogging than books that aim to make it easy and fast to learn coding, with the tradeoff of not teaching C fundamentals. That's the impression I get having looked over some of those books for C and other languages.Some programs don't work for me as written, so having another C reference handy is important ex. the first program didn't compile as written, but after changing ""main()"" to ""int main()"" it did (although I haven't verified if that was what the correct modification for that program.) Yes, I'm at that basic a level with C, and this is has been a good reference and instructional book so far."
472,5,Un clásico,"  Este libro es conocido como ""la Biblia de C"". Uno de los autores, Dennis Ritchie, es el creador del lenguaje.Eso sí, tengan en cuenta que es un libro del año 89, por lo que sólo van a encontrar ANSI C (también llamado C89). La mayoría de compiladores de C actualmente tienen características más avanzadas añadidas en versiones posteriores del lenguaje. Los que lo quieran para desarrollar en iPhone por ejemplo, que sepan que pueden usar hasta C99. La última revisión del lenguaje es C11 (2011).Es además un buen manual para iniciarse en la programación. En los primeros capítulos se empieza desde cero: tipos de datos, estructuras de control, etc. Está escrito en inglés bastante sencillo, por tanto apto para víctimas del sistema educativo español. Ahora bien, es un poco denso para leerlo en el sofá, ya que tiene muchos ejercicios y ejemplos, por lo que es recomendable leerlo con el ordenador delante para ir haciéndolos."
473,4,"ottimo testo, di non facile lettura","  Il rapporto quantita' di informazione/numero di pagine e' pazzesco. Il rovescio della medaglia e' che i commenti ridotti all'essenziale non aiutano il lettore, si tratta quindi di un libro destinato a chi mastica gia' il C. Per il resto non c'e' niente da dire: e' scritto dai padri del C, c'e' solo da togliersi il cappello. Su consegna Amazon: libro arrivato in condizioni perfette, nei tempi previsti. Nessun elemento negativo da segnalare."
474,5,No puedes fallar,  Este libro fue escrito por uno de los inventores del lenguaje C. Así que dudo mucho que exista algún otro autor que sepa más de C que ellos.
475,5,The Bible,"  This is the ""bible"" of the C programming language, the best language there ever was, and ever will be. It's a little out of date by today's standards, where many people are programming in ISO C99 or later for the convenience factors that were brought in these later standards, but it is nice to have this historical reference. It's a clean and easy read, and explains some of the concepts in the language in a way that is easy to digest. Even if you're an experienced C programmer, you can still get something out of reading this every now and again to refresh yourself on the basics."
476,4,Old but Gold,"  This book must be present on the shelf on every tech people, not because of C itself, but because of the quality of the content. Every page is full of new information and every single chapter goes straight to the point of demonstrating what you can do with C. The authors comes clearly from another planet, and I have had this kind of feeling only with few other tech books.There's only one negative note: sometimes you have to look at external resources because the author assumes that you are already familiar with programming. Considering the book length this is ok, but I won't recommend the book to a novice programmer even if the title is quite generic."
477,2,Péssima Impressão,"  Acabei de receber o livro e me decepcionei. Não com o seu conteúdo, que já conhecia da primeira edição, mas com a impressão, que parece uma cópia reprográfica. Para um livro tão caro, eu esperava muito mais."
478,5,The bible for C programming.,  Fantastic book that is a must-have for any C programmer.  K&R is an absolute classic.  Beware that the 3rd party sellers are basically doing self-printed PDFs.  The text quality is not where it should be.
