,Review ratings,Review title,Review
81,2,Latency made me do this,"Even if my headset is OP 7t still it's latency is significant.they say that it's latency with OP devices are null. But it's not right atleast in my case. Gaming mode also doesn't help in this particular area.when you watch it ruins the dialogues of every movie and videos becouse of horrible latency. Guys you can have this band on neck if you are okay with laency thing. Sound quality is okay,Bass is good I must say,and design and finishing is best,I mean it can be reffered as OP brand's work. Thanks"
82,4,Must buy,No doubt it is the best option under 2k price range.<-awesome battery backup.<-fastcharging works like wonder.<-Bass is good.<-noise cancellation works fine.<-Observed latency in the Audio that is bit disappointing<-built quality A1<-overall performance is great!
83,5,Words won't be sufficient to appreciate this product,"Previously I used many such products, but there were many problems, if bass was good, then phone calls were not at all good. But this product, bass, noise canceling, phone call voice, everything is just too good"
84,1,"While making phone calls, there are disturbance and echoes. No issue with music.","My device is Poco F1 and when I connected the neckband with my device, while making phone calls there are so many disturbance and echoes through the Bluetooth neckband and while hearing music there is no issues. The sound quality is good and the bass is great.! This issue with the neckband is inconsistent and sometimes the issue gets cleared and when we unpair and reconnect the device, the issue still reappears. I have already applied for a replace and was able to find the same issue with the new replaced piece also."
85,5,Best for min 9 hrs calling,I am not a reqular music listener. I need blutooth headet for calling as i have to be on call max 9 hrs continously. I can say this headset is one of the best in this class. No pain in ears after 9 hrs. Battery is good and i use it continously for 9 hrs and still can go more. Mic is awesome. No one complaint about my voice or any disturbances. Music quality and bass is also good. Only issue i see is mute option is missing on this headset.
86,4,Only one issue the overall sound quality is irrtates,"I have used normal edition of this neck band....were the quality of sound was actually so good...but here oneplus has added little more thing to the bass edition, But which is really affect the overall sound quality.and I can't feel the pleasent bass too.If I use continuously about more than half hour...the sound quality irritates me to take off it..some times in the beginningOther than this everything is so goodBattery is awesomeOverall Built quality is soo good and it worth for what I pay"
87,5,Feature lags in laptop.,Sound quality is very good. Bass quality is also good. Voice that other person hears on opposite side of phone is also superb & clear. Only problem I'm facing is that their is a lag when I connect it to my laptop with wifi or internet access is on. It doesn't work smoothly with internet on in the laptop but with internet off it works fine. Another big issue is that the mic doesn't work with video calling in via laptop. It's very much compatible with phone but the feature lags or doesn't work with laptop properly.
88,4,Nice earphones with some missing feature,"I was expecting a similar experience with this earphone which I got from the old bullet wireless. But somehow it's not the same.1. Quick switch feature is not as easy as compare to the older version.2. Unlike the older version, microphone is present in the neck band itself. I liked the way it was in older version.Apart from above two things, overall nice experience with the earphones."
89,5,Value for money,Value for the money .... Better sound quality than Mi Neck band priced near 1900 ...far better than Boat earphone priced near 1700... working range is decent and better than other two...Only drawback is no noise cancellation...  But overall i am hapoy with the purchase..
90,1,Not working with redmi & few other mobiles,It's not working with my redmi note 9promax  I have taken it to oneplus stores they just rest & give back they tell mobile is nit not good u need use this only with oneplus handset. Service people know about this that this headphones is not compatible with many mobile brands and it is not mentioned any very while ordering it they are & they tell it will not working for calling only use it for watching videos. Very bad response..
91,5,100% Quality neck band,Hi EveryoneToday I purchased this One plus bullet Z series Z bass. I want to just convey to all who are reading reviews before buying product which very good habit that this is very good quality bluetooth neck band. Bass is very good and today I come to know that what is noise separation after listening this. I have two other neck band one for me and other for me daughter which is from Noise. But this is ausom. You can definitely purchase this with blind faith.
92,5,Buy it !!,"Honestly, I thought this earphones being Just 1,999 would be average. I also had watched few reviews where in it was put up against boat rockerz 233. But I'm actually shocked with the sound quality and build quality. And also, I use a OnePlus phone so connectivity is seamless. You can use play/pause/previous/next track/vol up/vol down and also Google assistant on this. The only issue is it doesn't show indication when it's fully charged. I'm happy and you can go for it."
93,5,Excellent product,बील्कुल आंख बंद कर के लेलो ।बाजार मे इतना कंम्फर्ट / नाईज कन्सलेन्स / फास्ट चार्जिंग / बॅटरी बॅकअप मेरी सोच से दूसरा कोई नही ।
94,1,Amplifies Noise around you,"The major con of this product is that it amplifies the noise around you, whether its an air conditioner or noise when you are on road. The person who is on call with you will find it impossible to have a conversation if there is disturbance around you.Moreover, sometimes there is just some repetitive disturbing sound without any outside noise. Wired earphones are much better."
95,5,"Best sound, best customer support from one plus","This is better than any other in this segment...Most important thing is, I used the earphones for around 11months, n then left side speaker stopped working, so I made a complaint on 'one plus care app' n they picked up my device n returned it after 15 days...but as they couldn't repair it so they sent me a complete new earphone...n this kind of customer support was shocking for me...Please guys don't think too much, jst got for it..."
96,5,Great price and worth the money!,"This is a super priced wireless earphones you can get today, pretty decent sound, the bass is a little on the higher side for a small earphones, so if you're used to balanced sounds , you might use these at 50 to 60% volume and that should do the job! I mainly use it for gaming, and it's super convenient and great battery life! Almost 48 hours of battery life!Definitely recommend!"
97,4,Strictly not buy,"Excessive voice distortion during call. I have been using one plus z and this one plus z base edition both but this is pathetic. Got it replaced from one plus store but still same voice distortion during call. Its a manufacturing defect with most of this base edition. Go to a one plus sevice centre n youll find many replacement cases with same problem. My friend also reported same l, got it replaced but still same problem.Strongly not recommended."
98,4,Budget buy for calls and meetings,Excellent product. The noise cancellation is average but worth for this price. The voice gets breaking at random times. I don't know if it is a defect of the product I received or a universal issue. Anyway it is much better than the sony neckband I used before which is priced much higher and cannot be used for calls because of the amplification of outer noise.
99,1,Don't buy it.,I was facing some problem with it as when i try to increase or decrease its volume a very disturbing sound comes from it and annoys you and later after 2-3 days the sound increased and kept coming in between music also. So i reached the service center and there was a huge line outside it only for the earbuds as everyother person was having the same problem with this product.
100,3,Low Battery notification,"I would say this is the best Bluetooth headset for its sound quality and daily use. But the main issue is that, when its battery is low and about to die. It never notifies the user. One wouldn't know how it got switched off as the device does not show any light or voice message signalling Low Battery . Also as this a censor auto on and off, sometimes even when u wear it correctly it is not getting switched on due to censor issue."
101,4,Great but missed the awesomeness,Overall I'm happy but somehow I miss the fineness that a 2k earphone should have. But I guarantee you won't notice it untill you are a heavy user of very good earphones. The sound quality is good and upto the mark.
102,2,Average battery life.,Battery life is not as expected. Earlier version had the best battery life almost same as advertised but not for this one. I have to charge them every day.Also they removed the dedicated quick switch button.And there's so much noise in the background during calls coming from the headset itself.Gets switched off automatically many a times a day while using.
103,2,"They are great, BUT the bass quality of the earphones is very poor.","Thr bass of the earphones is very poor. Ngl the sound quality of the earphones is good but the only thing that sucks about this earphones is there bass, so if you are a fan of songs like hip hop and stuff, this are not the earphones you should buy. Apart from that the battery of this earphones is fabulous. It's true what they said, with 10 mins of charging you can literally use this earphones for atleast 3 hrs maybe even more."
104,1,Utter useless,"The product is worst when it comes to call. There is a high static noise during calls. Useless if you're buying this for call.There is temporary fix, resetting the headphone and pairing it again. However this works only for few hours. After that again there will be huge static noise.₹2000 is down the drain . Could have bought any other local ones for 500-600.Worst thing , this happens only after the return window is over ."
105,1,NO NOISE CANCELLATION,"PRODUCT CLAIM OF NOISE CANCELLATION... NT THERE. AT THIS PRICE, IF NOISE CANCELLATION IS MISSING... PRODUCT NEEDS 2 B RETURNED, NT REPLACED. PL ARRANGE FOR RETURN & REFUND, WUD LIKE 2 BUY ANOTHER PRODUCT"
106,5,Loved it ..best at this price..,"See I took it for calls and for zoom calls ...I think it's best for all these...I am not into music technicalities..but for listening to song, back ground music... As well Its cool.. for a Sales professional I will definitely recommend it..."
107,3,Cracking Sound,Honestly there is a cracking sound that comes randomly during calls and while listening to music. I'll distrub ur music experience. I replaced that item but the newer one also comes with the same problem. Seriously OnePlus must look over that problem.Other than that Device quality and noice cancellation and battery life are good enough.
108,5,Supendo Fantasticaro Beautifully Manfacutured,Very Beautiful piece of Bluetooth Headphone.One of the best Headphones sturdy and tough battery awesome....sound excellentFit perfect.No second thoughts I bought 2.
109,2,"Not having Quick Switch feature, is a big set back..","I was using the old model, one plus earbuds which has a quick switch feature, which is very handy to switch between the devices. Keeping that in mind I brought this model and now I regret buying this, the feature is not available in this model and now It is hard to switch between my laptop and mobile."
110,1,do not waste your money on this  cheap Material,"There is crackling sound in the background that comes during calls games music anything randomly. During calls, once the crackling starts, it continues. It is known issue with the budsone which got delivered to me @ first had same problem so i went for replacement & yet again same crackling scratchy noise while listening music or watching movies no audio comfort...really disappointed...pathetic buds i ever purchased"
111,2,Retail  is not possible while using Bluetooth..,"This product only good for listening music..Voice cancellation not good..Redail is not possible, only call attending and stop the call..If redail option is their by pressing pause bottom twice it's good.I was used bolt bluetooth ..It has redail option and I used it by pressing stop/pause button twice on bluetooth headphonesHope the one plus company produce this facility soon..."
112,3,Not for PUBG 👎 even if u have OnePlus mobile...,"PUBG walo... Mat loo iise... Dur hi raho... Sound ka bohot issue hai... Koi bhi 400/500 ka earphone lelo agar sirf PUBG hi khelna hai to...Not recommend for base user... Sound is just as good as 600 rs of wired earphone, nothing is too special about sound quality.I would recommend Boat rockers 335 over this one blindly & any 400 RS of earphone for PUBG saves money..."
113,5,Wonderful product,"Does the job effectively what it is made for. I was reluctant to use it previously, bought 2 wrong products and then bought these. Excellent help for work from home zoom calls"
114,2,Disappointed,I was more bass from earphone as it was names Z Bass edition..  but you wont get baas not even upto the mark.. very much disappointed with earphones.. especially its OnePlus
115,4,Good Product,"Good purchase,i feel like i have invested my money in right thing.Its a perfect neckband for every purpose and connectivity is also very nice,Thank you Oneplus for such a wonderful product and thanks to amazon also to deliver it so quicky. Go for it.Sound quality is best,bass is best,you may have to change the buds according to the size of your ears and buds of every size is present in the box so.Good product,go for it."
116,1,I am purchase these bullet bluetooth,I am purchase these bullet bluetooth using for only watching YouTube videos and songs and inka phone calls avariki ayna nenu chesina opposite person voice naku vinipisthundi Kani na voice valaki vinipinchadu and inka nenu purchase chesina 10 days ki am facing these problem and I am visited showroom and no response from show room and no service centre and still I have warranty but no use. Any way is there friends tell me
117,1,Device stopped working  just after 25 days,"The device stopped working only after 25 days of working , there is no pick up facility for the faulty device is available from the service centers neither the we have a service center nearby, the company has asked to send the faulty device via courier from our own cost, really disappointed with the brand .I was an old one plus customer ,but would suggest to people to also look for other brand also."
118,5,Super product,"Have been using 365 days, 24x 7 - superb quality and noice cancellation. Best thing - it starts automatically when you seperate both the sides /unmagnet it and shuts when you put them together."
119,1,"PLEASE DONT FALL FOR THE TRAP..Sound,earphone and service quality one plus.","Worst product, even the damages happened because of product quality.. between 1 to 3 months you will start facing problem.. The service quality is worst. They won't help you for anything. I am a one plus customer from past 2 years, and even after that they are failing to give proper service. I am surely gonna change my brand, from phone to every small accessories. Nuisance Brand"
120,1,Worst product from OnePlus,"In one word, you can get headphones like this in Local brand. Audio quality is poor and 0% noise cancellation. Sometimes after connecting device, headphones not working with error device not working properly..... Overall waste product...."
121,1,It looses its connectivity,I have seen this issue in Oneplus 6t.After using 15 to 20 some time it looses connectivity when we see in bluetooth then its connected but audio is not coming in handfree.So to reseolve this issue i have every time dissconnect the handfree and again connect. Also i have purchase this several time but in every handfree i am facing this issue.
122,1,"WORST EXPERIENCE, VOICE BREAKING WHILE CALLING","I purchased the product one week before. Initially it was ok. But after 5 days of use, i noticed voice break and some beep sound while calling. Then i applied for replace. After 5 days i have received  the replaced one and again i tested the call clarity. Unfortunately this item also having the se voice breaking issue. I think, they sended me the same damaged item. I just fed up with this item. Iam applied for the refund and i received the amount yesterday."
123,2,Disappointed,"Disappointed with the purchase! The earpiece is designed pathetically, doesn't fit right!! N if earpiece don't fit then what's the use of having earphones 🙄"
124,5,Best for calling. Slightly above average for sound quality.,"I would definitely recommend this product if your preference is calls. The battery back up is truly amazing! Lasts an entire day with a single charge.  Don’t expect too much bass. Doesn’t have noise cancellation. You will be heard crystal clear on calls. I spend 3 to 4 hours on calls on a daily basis, absolutely no complaints."
125,5,Tinnitus,"I have tinnitus and my ears start ringing like crazy if I use certain earphones. This is great for me, that being said, anyone who likes deep bass might be underwhelmed by it.I wanted to reach out to fellow people who had yo deal with tinnitus that escalates due to bass, this might work for you."
126,1,"i have faced an issue , online calls either voice or video do not work at all.  .","HiiI am facing an issue. I use the oneplus bullets wireless z with my realme 8 5g. i have faced an issue since the beginning, online calls either voice or video (Whatsapp, Totok, Zoom, Messenger) do not work at all.If i have started a video call, it works perfectly, but as soon as i connect the earphones, it displays connectivity issues and just doesn't work."
127,3,Good headphone not better then realme,These are good and lightweight neckbank however the sound quality is nowhere near to realme Bass editon.I have used both so dont believe the fake youtube reviewers.Bass is just ok .
128,5,Nice product,The built quality is excellent. You can get a feel from the plastic itself. Also the sound quality is great and noise noise Cancellation is good.The magnet in the earphones is quite strong and is safe to carry around. Battery life is nice. Overall great product and value for money.
129,1,"Terrible , worst product of one plus ever","Terrible - voice distorts when increasing or decreasing volume .NO DUAL PAIR. I called the oneplus tsore they confirmed that this model dors not have the quick switch unlike it being mentioned here . You have to go bluetooth settings and switch from one device to another.Buy the older version it has higher battery life , quick switch button and better in every way possible."
130,4,Overall good product,Pros- Overall the experience is good.However couple of cons.1. It takes way too much time for a new device to get connected.2. Noise cancellation is partial. Not much effective.3. Battery back up is not up to the mark.
131,4,Good Bluetooth headset,My first experience with a One Plus product and it is very positive. Happy with this purchase. Build quality is better than average. Sound quality is fine. I use it for mainly for calls. Do not expect too much noise cancellation either.
132,2,The ear phone has issues!,The ear phones seems to have good audio quality but it starts to give clicks randomly while u listen to music. Which will not go unless you restart your phone. The calls have disturbances sometimes which is annoying. I exchanged my earphones for new one at service center but the issues persist. My phone is redmi k20
133,1,Not suitable for calls,The sound is good for media playing but for calls it is not the right product because while attending the calls a buzz kind of disturbance sound is encountered all the time by which i have to shift to mobile speaker. The reason of buying this device is to attend the calls which is not satisfied. I want amazon to return back my money or else replace the item with the new one
134,1,समय आवाज कट होती है जिस से आप को ठीक से सामने वाले की बात सुनाई नहीं देती.,यह एक बेकार प्रोडक्ट है.... इसमें कॉल पर बात करते समय आवाज कट होती है जिस से आप को ठीक से सामने वाले की बात सुनाई नहीं देती...और आपकी भी आवाज ठीक से नही जाती....इस प्रोडक्ट को लेना टोटल पैसे की बर्बादी है.... केवल नाम पर न जाए....इसमें नॉइस कैंसलेक्शन का भी फीचर नहीं है इस से सस्ते दाम पर इस से ज्यादा फीचर वाले ब्लूटूथ मार्केट में उपलब्ध हैं
135,1,Not a good choice for non OnePlus device,"Crackling sound in the background during calls, randomly. And once the crackling starts, it continues. I think it's the issue with the buds, and for that you need to reset the device to get it back, and then again the crackling starts in 3-10 hours.And moreover, there's no quick switch button, no forward and backward buttons too...!!!Highly not recommended..."
136,1,Horrible Choice,No quickswitch button. It's a pain to connect this to my work laptop and mobile.Quality has gone down for Oneplus.Oneplus no more. I should have seen the reviews before buying. I blindly trusted the brand.😂 Jokes on me.
137,3,Not a good product. worst quality.,They do not support Quick switch like wireless z version. It's falsely claimed that this support quick switch. I bought this bass edition on review of normal wireless z but these are not good. Battery time is less. I am facing issue of call drop as well. Earphones automatically disconnect while on a call. Searched it on google and this could be manufacturing defect.
138,5,Starting was very impressed after 3 month its comes waste,That I have been used only 3 month and become error not working. Starting was very quit impressive even I thought Oneplus is everything compared with other but not. I was maintained very useful but unfortunately Oneplus heart hurtme because If I'm in home than I can adjust but I'm far of my city very difficult to buy.
139,1,Lasted only a month,"While it was working, I liked the sound quality and the comfort fit that the earphone offered.But unfortunately within a month the product stopped working.It does not power up or charge at all now. A big thumbs down. It was a complete let down from OnePlus."
140,1,Received Defective item,"While on going call opposite person cannot hear voice. Bought an expensive product thinking the quality must be good, but received a defective and poor quality product. Purpose is not solved. Unhappy with the product. Cannot buy or suggest to buy this product."
141,5,Sach a Great Headphone But Bass not like ..,"It's a sach good headphone , specially Battery because when engenged headphones then automatically turn off that a one of the good technology . And Yes if you are Bass lover something went to wrong not like dull just average Bass other wise call and other functions are Too Good ."
142,1,The previous version was much better.,"1. Quick switch between two device doesn't work2. In comparison to its predecessor, the battery doesn't last much.Either buy the non-bass version or check out for something else"
143,1,Lasted only for 2 months. Warranty NOT included,"Right side stopped working after 2 months of daily usage. For such a cheap price I expected that it will last for around 6 months, but it hardly lasted for 40-50 days.OnePlus will not replace / repair this since they provide warranty ONLY for products bought from their website, and not on Amazon. Keep this in mind before purchasing."
144,4,Noise cancellation has to be improved,"Everything is fine, sound clarity, Bass, battery back up is also good, especially the magnetic fields on the back of the bullet type ear piece which plays very good role for long battery life, which cut off from the phone if we stick to each other and immediately connects as.soon as we detatch. One thing I would like to say the noise cancellation is not good."
145,2,Pretty Much an average product.,"I was a Oneplus fan. But this one is an average product, You will get much more quality products with this price range. It doesn’t have noise cancellation and also poor mic quality, you have to put it over the mouth for clear audio calling."
146,5,Nice product,"Amazing battery backup I think minimum of 17 hours is what have seen in my month of use.Good Bluetooth performance, I would better than other Bluetooth bands that I have used so far.Sounds quality is nice as well"
147,5,Nyc,I bought it for my mother and she is vary happy to using it
148,4,Nice,It is good product. It takes only 8-10 min full charging and use for full day. You can buy. It is also water resistant. Can connect to any mobile.
149,3,Bass isn't that great much inferior than Boat,I was assuming that since it's Bass improvised headset the bass would be good if not the best but it's much inferior than the typical boat headsets.. if u r specific about bass then it isn't the great choice. But battery back up is as promised and noise cancellation is perfect.
150,4,Good to buy,"Surprised with it's built quality and battery life.Only one issue, the buds doesn't fit correctly in ears,take time to get used to it."
151,2,Not so clear output with AAC Codec,"Bass is just overpowered. I had other headphone with aptX HD, LDAC cosec which has much more clear sound output. This earphone is just using AAC that too preet bad."
152,1,Noise cancellation worst.,The opposite persons can not hear us due to worst noise cancellation...don't go with it ..too much disturbance while call on driving...otherwise normal purpose it's fine
153,1,Worst,"This is the my  second time to returning this Bluetooth because , having mic issue in this Bluetooth, very worst quality ..The person in front of me , he cannot hear my voice  clearly .....i am a big fan of one plus, i used one plus bullets wireless whis was 3999rs which was superb quality but this one is worst."
154,1,DONT BUY THIS !!!!! dual compatibility not there no quick switch,bad ONE PLUS HAS DEGRADED THEIR PRODUCT IN SUCH A BAD AND DIASASTEROUS MANNERdual compatibility not there no quick switchVOICE CLARITY POOR AND COMPLEX ISSUESDO NOT GO FOR THIS ANY OTHER COMPANIES ARE  FAR FAR BETTER
155,4,Edited review... negetive to positive,After replacing my product is working fine. I didn't find any mejor issue after replacing. Given 4 star because of the overall experience is not so good as i think. But I'm satisfie now.
156,1,CANNOT USE WITH TWO DEVICES.,Please don't buy this if want to use this in two devices simultaneously.  You may not expect that almost all the other neck bands can use with two devices.  But this thing can use only in one device only. Even the switching option given in the previous model is not given in this and it is not clearlymentioned.
157,5,"Superb, Amazing, Lightweight and Long-lasting performer.",Amazing bluetooth headphones with very good bass effect and quick charging batteries.Will reccomend for all rough and tough users.Only the cons I observed is the short length of wire. OnePlus Bullet blows the guns...
158,4,Bettery life is less,"Battery life is very less 3,,4 hours only .. i have one plus buds and i charge them after 3 days . With this nack band i have to charge every day"
159,5,"Overall good,","Battery backup is good, pairs very quick with OP mobiles( Not used with other mobile so can't say about that). Sound quality is also good. After 3 months of uses no issues. Bought it based on real reviews...not online reviews. Don't regret the decision."
160,3,Compared,"When compared to the previous model, this is a bit low inbuilt quality and also as the mic piece is adjoined with the main part, it would be difficult if you are using while RIDING or travelling in a public transport; as the person in the other end won’t be able to hear you properly."
161,2,Not better as compare to Oneplus normal edition.,"It creates extra background sound. Which personally irritates me a lot.Noise cancellation is better than its normal edition.If this types of background irritating sound is called Bass, I don't like ""Bass"".Go for its normal edition if you like balanced sound and quality based sound.Normal edition has also a better battery life."
162,1,Average,The only thing good about this headphone is it's battery life.The without bass edition is way better than this. Don't know why the company discontinued that.
163,1,hear it was in is also not nice not good so my request is to you please carry it  .,The product that I have purchased for your site .I think that it will good in Quality but it was not good the sound that I want to hear it was in low quality and the charging is also not nice not good so my request is to you please carry it from my home as soon as it possible and refund my money so I can buy another product .It my request to you.
164,1,Worst headphones ever,"Unfortunately, I didn't do enough research, but if you are reading this - Stay away from these headphones if you want to use it to take calls. Barely 2 weeks and people can hear static when I speak.The only good feature is the magnetic autoconnect but you can find the same feature in a cheaper headphones."
165,4,Worth every penny,Pros:1. Packaging.2. Bass & Sound.3. Light weight.4. Comfortable while using in ears.5. Noise cancellation.6. Using one plus Dash charger battery got charged 100% from 20% in 25 minutes.
166,5,Excellent,Amazing sound qualityLong battery lifeAutomatically connect & disconnectPremium qualityWorth for every penny
167,1,Too much cost for waste one,I ordered this after so many of positive reviews but with in seven days one ear bud is not working. Highly disappointed. Wastr product
168,1,Not served my purpose after spending INR 2K,I bought this for online meetings and eas working fine but after 2 months people at the other end complaints that voice is not clear while using this earphone but when I remove this earphone then they receive a good quality voice. Not served my purpose after spending Rs. 2k on it.
169,5,Best of the best,"- best design,- great clarity of sound & awesome bassDon’t compromise by buying cheaper headsets. This is the iconic product for Bluetooth headsets."
170,5,Best in class,I use it primarily for office calls on laptop. Audio quality to me and other party is fantastic. WhatsApp call quality is also great. Go for it.
171,1,Yes It produces crackling sound. Don't blindly listen to YouTubers!,This headphones produces cracking sound and it feels very cheap. I'm using honor phone and facing this with this brand new earphones from day one. Don't blindly go with YouTube reviews. How's that sound? - It is similar sound as if any wired headphones connector moves in middle of songs. Cracking!
172,5,Bass is good,Earphones are excellent. I'm charging once in two days.. even with heavy use. And charging it is easier than a charging a mobile.
173,1,Not as expected,There is a weird distortion sound between calls because of which i have to disconnect the devcie again and again to reconnect when ever it happens .
174,1,Cost is premium but service is not.,Mic stopped working after 10 days. Service provided by the oneplus care is really frustrating. They held the device over a month. I still not receive the device from service center. Hope they make it work well.My suggestion is not to buy this instead you go for boat or samsung level1 etc.
175,1,Don't buy for iPhone,It don't work properly on AAC codec but work fine on SBC codecDon't buy if you are iphone user because you can't change bluetooth codec in ios it doesnt sound clear in ios a cracking sound is continuously heard.I replaced the earphones twice but it has same problemThe earlier version was perfectly working on iosVery disappointed by oneplus.
176,4,Good but not Great,"The sound quality is Ok, the extra bass that they promise, seemed like they just increased the volume of everything which kind of compromised with the sound quality at higher volumes.Performance, connectivity and portability are all good.For Sound quality just because it had a zz sound at higher volumes i would give it 3/5"
177,1,No Quick Switch option,OnePlus has cheated by declaring Quick switch option. Actually it doesn't have. Older version of Bullets had it. No return Option as well to force customer to keep this waste item.My recommendation to everyone is don't buy this. Search for a better one.
178,1,You are being trapped. please note there is no return policy.,"Guys, please check policy before buying. They are trapping customers by selling bad quality product.  The product is ever worst than 599 headphone PTron which I brought.Please keep away from oneplus brand. I should have noticed no return policy, because means theya are not confident of their product"
179,1,सर डिलीवर किया गया प्रोडक्ट खाली निकल गया,सर मुझे डिलीवर किया गया प्रोडक्ट खाली निकल गया और अब वह प्रोडक्ट अट्ठारह ₹100 का ही आ रहा है मुझे मेरे पैसे वापस दे दो मुझे नहीं चाहिए आपकी कंपनी से कोई प्रोडक्ट क्योंकि शुरू में डिफरेंट कलर प्रोडक्ट बो  2 दिन लेट पहुंचाया और दूसरी बार तो खाली डिब्बा ही मिला है सर प्लीज मेरे पैसे वापस लौटा दो मुझे नहीं चाहिए आपकी कंपनी से कोई भी चीज
180,5,Never Sleep,"The beauty is that once this is paired & connected, it can resume connection as soon as you put the ear speakers into your ears."
181,2,ProblemsPlus,Connection drops every few minutes. The problem gets worse as days go by. I have a piece which is less than a couple of months old. It is paired to an OnePlus 7 pro. I can't even watch a 90 minutes movie without the audio dropping some 10 times in between. Oneplus is not what it used to be.
182,4,Not perfect.,"I like the band, but it is not 100% comfort, the battery backup was great. 10minutes charging on 30w charger get 12 hours battery life in half leval volume."
183,2,Nothing is important.only the wastage of money....,Clearly suggests to anyone that don't purchage one plus because it's only the wastage of money...bass quality is not good....
184,1,Call issue in OnePlus 7 pro,Good company like OnePlus haven't done anything about this problem is just unacceptable. Whenever you call somebody there is noise in both caller and receiver's end. I don't know if this problem is only with OnePlus 7 pro or with any other devices. I hope this issue will be resolved ASAP.
185,1,Not satisfied,Every time i answer call from my iphone i need to connect again to speak through it..it also happens that it automatically gets disconnected on call..i dont know about android but this is happening with my i phone..i tried with another iphone it is still getting disconnected..kindly take back this product
186,1,Worst model,This new model is completely garbage. Audio keeps on disconnecting while video goes on. I thought mine was defective and replaced but new one also had same issue. Don't buy. Also all good reviews and stars are for the old model. Amazon just included them in this new one. -5 star from me.
187,5,Wonderful Product,"Battery life commendable, sound quality and noise cancellation are amazing. Resistance to sweat and water is another plus."
188,5,Handy and easy to use,I have been struggling with earphones for a while. Finally got these a while back. The battery life is pretty good. Once I am done using I can just attach it with magnet and its turned off. It connects to the device immediately when I detach it. The sound is really good and the mic is pretty good too. Loved it.
189,5,Awesome Sound Quality,Have been looking for good bluetooth headphones for music and this serves the purpose. Its sleek and good features. Can be used for Voice call  as well as the mic is really good
190,1,Item is defected and not working now,Initially when I charged the earphone it get turned on and was working but day by day it was getting defected and now it is not turning on even after charging. It is thw first time I got a defective item from amazon which was not expected. I want to replace my item. @amazon kindly do the needful. This is not expected at all.
191,5,Best Quality product,"I have been using different products in search of quality then I came across this awesome shtt.. It provides you best bass,clear audio, epic surround effect, and virtualization.... No one can compete this.... And my it got stretched once and then one side was gone... Then Onplus warrenty just gave me a new one"
192,1,Stopped working in a few days,"I missed the return window on this item. But right now, it's neither getting charged, not working. There's a weird rain noise continuously coming out of the buds even though it's not connected to any device."
193,5,Buy it and Feel it.,This is a absolutely wonderful product. We the mid range customer have not had the guts to buy a headphone of  Rs 25000/ . This has fullfill the taste of hearing good sound. Believe me its good and worth buying. Will review it after using of 1 or 2 months. I think it will stands tall.
194,3,Interfere 5 secs mute in every 2mins,"Bass quality, sound quality, noise cancellation everything is good. 5 seconds muted on every songs while am hearing in every minute. I can't use with live events. I thought this bug in YouTube. Later i analyse this bug in headphones after using amazon prime, YouTube and other apps. Pls let me know, how can i solve this bug?"
195,1,About noise cancelation,The product is good but not worth for 2k..Noise cancelation is not working in this earphone.  100rs earphone is better than this when it comes to noise cancellation...While calling the voice is not coming in crystal clarity.. exactly it worth for 700rs that's it other 1300rs is for oneplus brand not for earphone
196,1,Very bad quality,"There is crackling sound in the background that comes during calls games music anything randomly. During calls, once the crackling starts, it continues."
197,1,Waste of Money. Discharges even on standby. Have to keep charging often,"Regret buying, as it discharges even on standby. Have to keep charging often. Not useful for office/business use. No great music quality."
198,5,Excellent product oneplus bullets wireless z bass edition bold black,"It's really a very good product from Amazon for both mobile and laptop good for calls mics are excellent and for music it's awesome. In a single charge it will go a day in normal use.Sound quality is very good, noise cancellation is good and bass quality is best😘."
199,5,"Superb product, must buy","One of the best product. I love using it, good for music, online zoom meeting and regular voice calls. Light weight and quick connectivity, buy this product without any hesitation."
200,1,Hearing and unwanted noise while hearing songs or watching videos,I am hearing an noise while hearing songs or watching videos i replaced and got refunded for 4 times even i am using iPhone 11 and also i checked with other smartphones I don’t know where the problem is
201,4,Worth for money,"Good product. Very good sound quality.I checked with 2 divice, sound vary in both device at same valume.. i quite surprised.(Used devices - Redmi note 5 pro & Samsung M51 )"
202,1,Worst and disappointing,It is completely not expected from Oneplus. I have been using one plus from 5 yrs back and upgrading my phone on yearly basis. This one I feel so cheated from So cAlled one plus brand no quick switch option to switch between mobile and laptop. Worst one do not buy this
203,5,"Superb Build Quality, Awesome Bass",Pros1. Superb Build Quality. Sturdy Design.2. Awesome Bass.3. Not missing Quick Switch Feature from Old OP.4. Best Call Quality so far. Noise cancelling is not selling point for this earphones.ConsNothing as Such. Just go for it. I bought this with 2K.
204,5,One plus headset,Perfect fit to ear and sound also good. On off control in magnetic earpiece is plus for this headphone. Quality also good. Deliverd within 2 days thats great.
205,4,Good product,I was not sure about  the product after reading few negative reviews here but decided to give it a shot and I am happy with this.
206,1,Not good for calling,Major cons is while you talk with someone you get cracking sound.. it is very annoying and otherbend user get broken vpice from you. Very bad product to be precise. At first i thought that this is manufacturing problem so i replaced it but in new product same problem persist so i am returning the item.
207,1,Worst service oneplus..,The headphone did not work within two months of purchase. I'm used this headphones two months only.. I booked a complaint on OnePlus care.. they get it back to service center 14 days before.. still there is no information about my headphones.. really worst service oneplus.. don't buy this.. my total money is waste..
